Plot,Time,Feeder Y/N,Direction,Transect,Meter,Invasive,Veg Type,Species,Height,Browse,Browse percentage,Bite count,Total stems,Family,,Notes
WS1,2020,Y,S,2,36,Native,Vine,Muscadine,80,0,,,,Vitaceae,,
WS1,2020,Y,S,2,37,Native,Vine,Poison Ivy,55,0,,,,Anacardiaceae,,
WS1,2020,Y,S,2,38,Native,Vine,Blackberry,42,0,,,,Rosaceae,,
WS1,2020,Y,S,2,39,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,Y,S,2,40,Invasive,Vine,Japanese Honeysuckle,120,0,,,,Caprifoliaceae,,
WS1,2020,Y,S,2,40,Native,Tree,Cherry Bark Oak,100,0,,,,Fagaceae,,
WS1,2020,Y,S,2,41,Invasive,Vine,Japanese Honeysuckle,65,0,,,,Caprifoliaceae,,
WS1,2020,Y,S,2,41,Native,Tree,Loblolly Pine,120,0,,,,Pinaceae,,
WS1,2020,Y,S,2,42,Native,Tree,Green Ash,75,0,,,,Oleaceae,,
WS1,2020,Y,S,2,42,Native,Tree,Loblolly Pine,120,0,,,,Pinaceae,,
WS1,2020,Y,S,2,43,Native,Vine,Blackberry,150,0,,,,Rosaceae,,
WS1,2020,Y,S,2,43,Invasive,Vine,Japanese Honeysuckle,100,0,,,,Caprifoliaceae,,
WS1,2020,Y,S,2,44,Invasive,Vine,Japanese Honeysuckle,120,0,,,,Caprifoliaceae,,
WS1,2020,Y,S,2,45,Native,Vine,Blackberry,150,0,,,,Rosaceae,,
WS1,2020,Y,S,2,46,Invasive,Vine,Japanese Honeysuckle,150,,,,,Caprifoliaceae,,
WS1,2020,Y,S,2,46,Native,Vine,Blackberry,100,,,,,Rosaceae,,
WS1,2020,Y,S,2,47,Native,Vine,Blackberry,150,,,,,Rosaceae,,
WS1,2020,Y,S,2,48,Native,Vine,Blackberry,150,,,,,Rosaceae,,
WS1,2020,Y,S,2,49,Native,Tree,Green Ash,100,,,,,Oleaceae,,
WS1,2020,Y,S,2,49,Native,Vine,Blackberry,150,,,,,Rosaceae,,
WS1,2020,Y,S,2,50,Native,Vine,Blackberry,100,,,,,Rosaceae,,
WS1,2020,Y,S,2,50,Native,Tree,Green Ash,150,,,,,Oleaceae,,
WS1,2020,N,S,2,1,Invasive,Vine,Japanese Honeysuckle,15,0,,,,Caprifoliaceae,,
WS1,2020,N,S,2,2,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,S,2,3,Native,Vine,Muscadine,62,0,,,,Vitaceae,,
WS1,2020,N,S,2,4,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,S,2,5,Native,Vine,Muscadine,11,0,,,,Vitaceae,,
WS1,2020,N,S,2,6,Native,Vine,Trumpet Creeper,5,0,,,,Bignoniaceae,,
WS1,2020,N,S,2,7,Native,Tree,Loblolly Pine,42,0,,,,Pinaceae,,
WS1,2020,N,S,2,7,Invasive,Vine,Japanese Honeysuckle,17,0,,,,Caprifoliaceae,,
WS1,2020,N,S,2,8,Native,Vine,Blackberry,56,0,,,,Rosaceae,,
WS1,2020,N,S,2,9,Native,Vine,Blackberry,17,0,,,,Rosaceae,,
WS1,2020,N,S,2,9,Native,Tree,Willow Oak,130,0,,,,Fagaceae,,
WS1,2020,N,S,2,10,Native,Vine,Blackberry,62,0,,,,Rosaceae,,
WS1,2020,N,S,2,11,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,S,2,12,Native,Vine,Trumpet Creeper,17,0,,,,Bignoniaceae,,
WS1,2020,N,S,2,12,Native,Tree,Winged Elm,150,0,,,,Ulmaceae,,
WS1,2020,N,S,2,13,Native,Vine,Blackberry,55,0,,,,Rosaceae,,
WS1,2020,N,S,2,14,Native,Vine,Blackberry,15,0,,,,Rosaceae,,
WS1,2020,N,S,2,15,Native,Shrub,American Beautyberry,130,0,,,,Lamiaceae,,
WS1,2020,N,S,2,15,Native,Vine,Climbing Dogbane,150,0,,,,Apocynaceae,,
WS1,2020,N,S,2,16,Native,Forb,Bushy Aster,50,0,,,,Asteraceae,,
WS1,2020,N,S,2,17,Invasive,Vine,Japanese Honeysuckle,45,0,,,,Caprifoliaceae,,
WS1,2020,N,S,2,18,Native,Vine,Blackberry,62,0,,,,Rosaceae,,
WS1,2020,N,S,2,19,Native,Vine,Blackberry,42,0,,,,Rosaceae,,
WS1,2020,N,S,2,20,Native,Vine,Muscadine,42,0,,,,Vitaceae,,
WS1,2020,N,S,2,20,Native,Vine,Blackberry,106,0,,,,Rosaceae,,
WS1,2020,N,S,2,21,Native,Vine,Blackberry,91,0,,,,Rosaceae,,
WS1,2020,N,S,2,21,Invasive,Vine,Japanese Honeysuckle,107,0,,,,Caprifoliaceae,,
WS1,2020,N,S,2,21,Native,Tree,Winged Elm,132,0,,,,Ulmaceae,,
WS1,2020,N,S,2,22,Native,Vine,Blackberry,102,0,,,,Rosaceae,,
WS1,2020,N,S,2,22,Native,Tree,Persimmon,45,0,,,,Ebenaceae,,
WS1,2020,N,S,2,23,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,S,2,24,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,S,2,25,Invasive,Vine,Japanese Honeysuckle,17,0,,,,Caprifoliaceae,,
WS1,2020,N,S,2,26,Native,Vine,Blackberry,51,0,,,,Rosaceae,,
WS1,2020,N,S,2,27,Native,Tree,American Elm,150,0,,,,Ulmaceae,,
WS1,2020,N,S,2,28,Native,Vine,Virginia Creeper,10,0,,,,Vitaceae,,
WS1,2020,N,S,2,29,Native,Forb,Canada Golden Rod,62,0,,,,Asteraceae,,
WS1,2020,N,S,2,30,Native,Tree,Loblolly Pine,47,0,,,,Pinaceae,,
WS1,2020,N,S,2,31,Native,Vine,Blackberry,57,0,,,,Rosaceae,,
WS1,2020,N,S,2,32,Native,Vine,Poison Ivy,17,0,,,,Anacardiaceae,,
WS1,2020,N,S,2,32,Native,Grass,Spike Grass,31,0,,,,Poaceae,,
WS1,2020,N,S,2,33,Native,Forb,Canada Golden Rod,75,0,,,,Asteraceae,,
WS1,2020,N,S,2,33,Native,Vine,Blackberry,135,0,,,,Rosaceae,,
WS1,2020,N,S,2,34,Native,Vine,Blackberry,106,0,,,,Rosaceae,,
WS1,2020,N,S,2,34,Invasive,Vine,Japanese Honeysuckle,35,0,,,,Caprifoliaceae,,
WS1,2020,N,S,2,35,Native,Vine,Blackberry,139,0,,,,Rosaceae,,
WS1,2020,N,S,2,35,Native,Tree,Green Ash,137,0,,,,Oleaceae,,
WS1,2020,N,S,2,36,Native,Vine,Blackberry,102,0,,,,Rosaceae,,
WS1,2020,N,S,2,37,Native,Vine,Blackberry,150,0,,,,Rosaceae,,
WS1,2020,N,S,2,38,Native,Vine,Blackberry,150,0,,,,Rosaceae,,
WS1,2020,N,S,2,39,Native,Vine,Blackberry,150,0,,,,Rosaceae,,
WS1,2020,N,S,2,40,Native,Vine,Blackberry,150,0,,,,Rosaceae,,
WS1,2020,N,S,2,41,Native,Vine,Blackberry,150,0,,,,Rosaceae,,
WS1,2020,N,S,2,42,Native,Vine,Blackberry,150,0,,,,Rosaceae,,
WS1,2020,N,S,2,43,Native,Tree,Sweetgum,150,0,,,,Hammamelidaceae,,
WS1,2020,N,S,2,43,Native,Shrub,Eastern Baccharis,135,0,,,,Asteraceae,,
WS1,2020,N,S,2,44,Native,Vine,Muscadine,85,0,,,,Vitaceae,,
WS1,2020,N,S,2,44,Native,Vine,Blackberry,132,0,,,,Rosaceae,,
WS1,2020,N,S,2,44,Invasive,Vine,Japanese Honeysuckle,105,0,,,,Caprifoliaceae,,
WS1,2020,N,S,2,45,Native,Vine,Blackberry,64,0,,,,Rosaceae,,
WS1,2020,N,S,2,45,Native,Vine,Muscadine,42,0,,,,Vitaceae,,
WS1,2020,N,S,2,46,Native,Vine,Peppervine,42,,,,,Vitaceae,,
WS1,2020,N,S,2,46,Native,Vine,Muscadine,32,,,,,Vitaceae,,
WS1,2020,N,S,2,46,Native,Vine,Blackberry,71,,,,,Rosaceae,,
WS1,2020,N,S,2,47,Native,Vine,Climbing Dogbane,80,,,,,Apocynaceae,,
WS1,2020,N,S,2,47,Native,Vine,Blackberry,60,,,,,Rosaceae,,
WS1,2020,N,S,2,48,Native,Forb,Canada Golden Rod,95,,,,,Asteraceae,,
WS1,2020,N,S,2,48,Invasive,Shrub,Chinese Privet,37,,,,,Oleaceae,,
WS1,2020,N,S,2,49,Invasive,Vine,Japanese Honeysuckle,102,,,,,Caprifoliaceae,,
WS1,2020,N,S,2,49,Native,Tree,Loblolly Pine,110,,,,,Pinaceae,,
WS1,2020,N,S,2,50,Invasive,Vine,Japanese Honeysuckle,62,,,,,Caprifoliaceae,,
WS1,2020,N,S,2,50,Native,Vine,Blackberry,58,,,,,Rosaceae,,
WS1,2020,N,S,2,50,Native,Vine,Peppervine,94,,,,,Vitaceae,,
WS1,2020,N,N,1,1,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,N,1,2,Native,Tree,Oak,92,0,,,,Fagaceae,,
WS1,2020,N,N,1,3,Native,Tree,Sweetgum,58,0,,,,Hammamelidaceae,,
WS1,2020,N,N,1,4,Native,Vine,Blackberry,54,0,,,,Rosaceae,,
WS1,2020,N,N,1,5,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,N,1,6,Native,Vine,Blackberry,67,0,,,,Rosaceae,,
WS1,2020,N,N,1,7,Native,Vine,Blackberry,22,0,,,,Rosaceae,,
WS1,2020,N,N,1,8,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,N,1,9,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,N,1,10,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,N,1,11,Native,Grass,Sedge,5,0,,,,Cyperaceae,,
WS1,2020,N,N,1,12,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,N,1,13,Native,Shrub,American Beautyberry,150,0,,,,Lamiaceae,,
WS1,2020,N,N,1,14,Native,Tree,Sweetgum,125,0,,,,Hammamelidaceae,,
WS1,2020,N,N,1,15,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,N,1,16,Native,Vine,Blackberry,62,0,,,,Rosaceae,,
WS1,2020,N,N,1,17,Native,Vine,Blackberry,12,0,,,,Rosaceae,,
WS1,2020,N,N,1,18,Native,Tree,Loblolly Pine,46,0,,,,Pinaceae,,
WS1,2020,N,N,1,19,Native,Tree,Bitternut Hickory,150,0,,,,Juglandaceae,,
WS1,2020,N,N,1,20,Native,Vine,Peppervine,30,0,,,,Vitaceae,,
WS1,2020,N,N,1,20,Native,Tree,Loblolly Pine,52,0,,,,Pinaceae,,
WS1,2020,N,N,1,21,Native,Vine,Poison Ivy,12,0,,,,Anacardiaceae,,
WS1,2020,N,N,1,22,Native,Vine,Poison Ivy,17,0,,,,Anacardiaceae,,
WS1,2020,N,N,1,23,Native,Vine,Climbing Hempvine,12,0,,,,Apocynaceae,,
WS1,2020,N,N,1,24,Native,Vine,Poison Ivy,15,0,,,,Anacardiaceae,,
WS1,2020,N,N,1,25,Native,Vine,Blackberry,37,0,,,,Rosaceae,,
WS1,2020,N,N,1,26,Native,Vine,Blackberry,90,0,,,,Rosaceae,,
WS1,2020,N,N,1,27,Native,Vine,Blackberry,85,0,,,,Rosaceae,,
WS1,2020,N,N,1,27,Invasive,Vine,Japanese Honeysuckle,132,0,,,,Caprifoliaceae,,
WS1,2020,N,N,1,28,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,N,1,29,Native,Tree,Winged Elm,92,0,,,,Ulmaceae,,
WS1,2020,N,N,1,29,Invasive,Vine,Japanese Honeysuckle,25,0,,,,Caprifoliaceae,,
WS1,2020,N,N,1,29,Native,Vine,Yellow Jessamine,19,0,,,,Gelsemiaceae,,
WS1,2020,N,N,1,30,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,N,1,31,Native,Vine,Blackberry,82,0,,,,Rosaceae,,
WS1,2020,N,N,1,32,Native,Tree,Loblolly Pine,85,0,,,,Pinaceae,,
WS1,2020,N,N,1,32,Native,Vine,Blackberry,99,0,,,,Rosaceae,,
WS1,2020,N,N,1,33,Native,Vine,Blackberry,78,0,,,,Rosaceae,,
WS1,2020,N,N,1,34,Native,Vine,Peppervine,50,0,,,,Vitaceae,,
WS1,2020,N,N,1,35,Native,Vine,Blackberry,60,0,,,,Rosaceae,,
WS1,2020,N,N,1,35,Native,Vine,Virginia Creeper,13,0,,,,Vitaceae,,
WS1,2020,N,N,1,36,Native,Vine,Yellow Jessamine,25,0,,,,Gelsemiaceae,,
WS1,2020,N,N,1,36,Native,Vine,Blackberry,92,0,,,,Rosaceae,,
WS1,2020,N,N,1,37,Native,Vine,Blackberry,150,0,,,,Rosaceae,,
WS1,2020,N,N,1,38,Native,Vine,Peppervine,35,0,,,,Vitaceae,,
WS1,2020,N,N,1,39,Native,Vine,Trumpet Creeper,14,0,,,,Bignoniaceae,,
WS1,2020,N,N,1,40,Native,Vine,Muscadine,32,0,,,,Vitaceae,,
WS1,2020,N,N,1,40,Native,Vine,Blackberry,105,0,,,,Rosaceae,,
WS1,2020,N,N,1,41,Native,Vine,Peppervine,26,0,,,,Vitaceae,,
WS1,2020,N,N,1,42,Native,Vine,Muscadine,20,0,,,,Vitaceae,,
WS1,2020,N,N,1,42,Native,Vine,Blackberry,95,0,,,,Rosaceae,,
WS1,2020,N,N,1,43,Native,Vine,Blackberry,100,0,,,,Rosaceae,,
WS1,2020,N,N,1,43,Invasive,Vine,Japanese Honeysuckle,60,0,,,,Caprifoliaceae,,
WS1,2020,N,N,1,44,Native,Tree,Winged Elm,150,0,,,,Ulmaceae,,
WS1,2020,N,N,1,44,Native,Vine,Blackberry,60,0,,,,Rosaceae,,
WS1,2020,N,N,1,45,Native,Tree,Loblolly Pine,100,0,,,,Pinaceae,,
WS1,2020,N,N,1,46,Native,Vine,Blackberry,120,,,,,Rosaceae,,
WS1,2020,N,N,1,46,Native,Tree,Loblolly Pine,100,,,,,Pinaceae,,
WS1,2020,N,N,1,46,Invasive,Vine,Japanese Honeysuckle,30,,,,,Caprifoliaceae,,
WS1,2020,N,N,1,47,Native,Tree,Winged Elm,150,,,,,Ulmaceae,,
WS1,2020,N,N,1,47,Native,Tree,Loblolly Pine,100,,,,,Pinaceae,,
WS1,2020,N,N,1,48,Invasive,Vine,Japanese Honeysuckle,30,,,,,Caprifoliaceae,,
WS1,2020,N,N,1,49,Native,Tree,Hickory,80,,,,,Juglandaceae,,
WS1,2020,N,N,1,50,Native,Vine,Blackberry,150,,,,,Rosaceae,,
WS1,2020,N,N,1,50,Native,Tree,Loblolly Pine,40,,,,,Pinaceae,,
WS1,2020,N,W,4,1,Invasive,Vine,Japanese Honeysuckle,10,0,,,,Caprifoliaceae,,
WS1,2020,N,W,4,2,Native,Tree,Persimmon,55,0,,,,Ebenaceae,,
WS1,2020,N,W,4,3,Native,Vine,Virginia Creeper,5,0,,,,Vitaceae,,
WS1,2020,N,W,4,4,Invasive,Vine,Japanese Honeysuckle,5,0,,,,Caprifoliaceae,,
WS1,2020,N,W,4,5,Native,Vine,Virginia Creeper,5,0,,,,Vitaceae,,
WS1,2020,N,W,4,6,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,W,4,7,Invasive,Shrub,Chinese Privet,92,0,,,,Oleaceae,,
WS1,2020,N,W,4,8,Invasive,Shrub,Chinese Privet,150,0,,,,Oleaceae,,
WS1,2020,N,W,4,9,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,W,4,10,Native,Vine,Peppervine,5,0,,,,Vitaceae,,
WS1,2020,N,W,4,11,Native,Forb,Desmodium,22,0,,,,Fabaceae,,
WS1,2020,N,W,4,11,Native,Tree,Red Maple,105,0,,,,Aceraceae,,
WS1,2020,N,W,4,12,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,W,4,13,Native,Vine,Peppervine,10,0,,,,Vitaceae,,
WS1,2020,N,W,4,14,Native,Tree,Persimmon,120,0,,,,Ebenaceae,,
WS1,2020,N,W,4,14,Invasive,Vine,Japanese Honeysuckle,62,0,,,,Caprifoliaceae,,
WS1,2020,N,W,4,15,Native,Tree,Winged Elm,150,0,,,,Ulmaceae,,
WS1,2020,N,W,4,16,Native,Tree,Sweetgum,42,0,,,,Hammamelidaceae,,
WS1,2020,N,W,4,16,Native,Vine,Yellow Jessamine,10,0,,,,Gelsemiaceae,,
WS1,2020,N,W,4,17,Native,Vine,Peppervine,82,0,,,,Vitaceae,,
WS1,2020,N,W,4,17,Native,Tree,Winged Elm,105,0,,,,Ulmaceae,,
WS1,2020,N,W,4,17,Invasive,Vine,Japanese Honeysuckle,40,0,,,,Caprifoliaceae,,
WS1,2020,N,W,4,18,Native,Vine,Blackberry,62,0,,,,Rosaceae,,
WS1,2020,N,W,4,18,Native,Tree,Winged Elm,70,0,,,,Ulmaceae,,
WS1,2020,N,W,4,19,Invasive,Vine,Japanese Honeysuckle,40,0,,,,Caprifoliaceae,,
WS1,2020,N,W,4,20,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,W,4,21,Native,Forb,False Nettle,25,0,,,,Urticaceae,,
WS1,2020,N,W,4,21,Native,Vine,Blackberry,80,0,,,,Rosaceae,,
WS1,2020,N,W,4,22,Native,Vine,Blackberry,150,0,,,,Rosaceae,,
WS1,2020,N,W,4,23,Native,Vine,Virginia Creeper,24,0,,,,Vitaceae,,
WS1,2020,N,W,4,23,Invasive,Vine,Japanese Honeysuckle,17,0,,,,Caprifoliaceae,,
WS1,2020,N,W,4,24,Native,Vine,Blackberry,32,0,,,,Rosaceae,,
WS1,2020,N,W,4,25,Native,Vine,Poison Ivy,17,0,,,,Anacardiaceae,,
WS1,2020,N,W,4,26,Invasive,Vine,Japanese Honeysuckle,92,0,,,,Caprifoliaceae,,
WS1,2020,N,W,4,26,Native,Tree,Red Maple,80,0,,,,Aceraceae,,
WS1,2020,N,W,4,27,Native,Tree,Red Maple,80,0,,,,Aceraceae,,
WS1,2020,N,W,4,28,Native,Vine,Blackberry,100,0,,,,Rosaceae,,
WS1,2020,N,W,4,28,Invasive,Vine,Japanese Honeysuckle,42,0,,,,Caprifoliaceae,,
WS1,2020,N,W,4,29,Native,Vine,Poison Ivy,60,0,,,,Anacardiaceae,,
WS1,2020,N,W,4,30,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,W,4,31,Native,Vine,Blackberry,100,0,,,,Rosaceae,,
WS1,2020,N,W,4,31,Native,Tree,Loblolly Pine,80,0,,,,Pinaceae,,
WS1,2020,N,W,4,32,Invasive,Shrub,Chinese Privet,105,0,,,,Oleaceae,,
WS1,2020,N,W,4,32,Native,Vine,Summer Grape,96,0,,,,Vitaceae,,
WS1,2020,N,W,4,33,Native,Vine,Smilax,25,0,,,,Smilacaceae,,
WS1,2020,N,W,4,33,Invasive,Vine,Japanese Honeysuckle,64,0,,,,Caprifoliaceae,,
WS1,2020,N,W,4,34,Native,Vine,Peppervine,10,0,,,,Vitaceae,,
WS1,2020,N,W,4,34,Native,Vine,Blackberry,20,0,,,,Rosaceae,,
WS1,2020,N,W,4,35,Native,Vine,Virginia Creeper,15,0,,,,Vitaceae,,
WS1,2020,N,W,4,36,Native,Vine,Peppervine,110,0,,,,Vitaceae,,
WS1,2020,N,W,4,36,Invasive,Vine,Japanese Honeysuckle,90,0,,,,Caprifoliaceae,,
WS1,2020,N,W,4,37,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,W,4,38,Native,Vine,Blackberry,90,0,,,,Rosaceae,,
WS1,2020,N,W,4,39,Native,Vine,Blackberry,10,0,,,,Rosaceae,,
WS1,2020,N,W,4,39,Native,Tree,Loblolly Pine,60,0,,,,Pinaceae,,
WS1,2020,N,W,4,40,Native,Vine,Peppervine,60,0,,,,Vitaceae,,
WS1,2020,N,W,4,40,Native,Vine,Muscadine,55,0,,,,Vitaceae,,
WS1,2020,N,W,4,41,Native,Shrub,Eastern Baccharis,120,0,,,,Asteraceae,,
WS1,2020,N,W,4,41,Native,Vine,Blackberry,100,0,,,,Rosaceae,,
WS1,2020,N,W,4,42,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,W,4,43,Native,Vine,Blackberry,120,0,,,,Rosaceae,,
WS1,2020,N,W,4,44,Native,Vine,Blackberry,100,0,,,,Rosaceae,,
WS1,2020,N,W,4,45,Native,Vine,Blackberry,80,0,,,,Rosaceae,,
WS1,2020,N,W,4,45,Native,Grass,Silver Plumegrass,95,0,,,,Poaceae,,
WS1,2020,N,W,4,46,Native,Vine,Summer Grape,60,,,,,Vitaceae,,
WS1,2020,N,W,4,47,Native,Vine,Yellow Jessamine,120,,,,,Gelsemiaceae,,
WS1,2020,N,W,4,48,Native,Tree,Sweetgum,150,,,,,Hammamelidaceae,,
WS1,2020,N,W,4,49,Native,Tree,Sweetgum,85,,,,,Hammamelidaceae,,
WS1,2020,N,W,4,50,Native,Vine,Virginia Creeper,10,,,,,Vitaceae,,
WS1,2020,N,E,3,1,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,E,3,2,Native,Tree,Winged Elm,105,0,,,,Ulmaceae,,
WS1,2020,N,E,3,3,Native,Vine,Virginia Creeper,5,0,,,,Vitaceae,,
WS1,2020,N,E,3,4,Native,Vine,Blackberry,52,0,,,,Rosaceae,,
WS1,2020,N,E,3,5,Native,Tree,Cherry Bark Oak,61,0,,,,Fagaceae,,
WS1,2020,N,E,3,6,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,E,3,7,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,E,3,8,Native,Tree,Water Oak,65,0,,,,Fagaceae,,
WS1,2020,N,E,3,9,Native,Tree,Winged Elm,130,0,,,,Ulmaceae,,
WS1,2020,N,E,3,10,Native,Shrub,American Beautyberry,150,0,,,,Lamiaceae,,
WS1,2020,N,E,3,10,Invasive,Vine,Japanese Honeysuckle,10,0,,,,Caprifoliaceae,,
WS1,2020,N,E,3,11,Invasive,Vine,Japanese Honeysuckle,20,0,,,,Caprifoliaceae,,
WS1,2020,N,E,3,12,Native,Vine,Virginia Creeper,4,0,,,,Vitaceae,,
WS1,2020,N,E,3,13,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,E,3,14,Invasive,Shrub,Chinese Privet,25,0,,,,Oleaceae,,
WS1,2020,N,E,3,15,Native,Tree,Winged Elm,150,0,,,,Ulmaceae,,
WS1,2020,N,E,3,16,Native,Forb,Carolina Horse Nettle,17,0,,,,Solonaceae,,
WS1,2020,N,E,3,16,Invasive,Vine,Japanese Honeysuckle,31,0,,,,Caprifoliaceae,,
WS1,2020,N,E,3,17,Native,Vine,Blackberry,30,0,,,,Rosaceae,,
WS1,2020,N,E,3,18,Native,Tree,Sweetgum,150,0,,,,Hammamelidaceae,,
WS1,2020,N,E,3,18,Native,Tree,Loblolly Pine,52,0,,,,Pinaceae,,
WS1,2020,N,E,3,19,Invasive,Vine,Japanese Honeysuckle,15,0,,,,Caprifoliaceae,,
WS1,2020,N,E,3,19,Native,Tree,Loblolly Pine,80,0,,,,Pinaceae,,
WS1,2020,N,E,3,20,Invasive,Vine,Japanese Honeysuckle,30,0,,,,Caprifoliaceae,,
WS1,2020,N,E,3,21,Native,Tree,Cherry Bark Oak,50,0,,,,Fagaceae,,
WS1,2020,N,E,3,22,Native,Forb,Maryland Meadow Beauty,50,0,,,,Melastomataceae,,
WS1,2020,N,E,3,23,Native,Tree,Sweetgum,150,0,,,,Hammamelidaceae,,
WS1,2020,N,E,3,24,Native,Tree,Sweetgum,80,0,,,,Hammamelidaceae,,
WS1,2020,N,E,3,25,Native,Tree,Loblolly Pine,25,0,,,,Pinaceae,,
WS1,2020,N,E,3,26,Native,Vine,Trumpet Creeper,20,0,,,,Bignoniaceae,,
WS1,2020,N,E,3,27,Native,Grass,Silver Plumegrass,38,0,,,,Poaceae,,
WS1,2020,N,E,3,27,Native,Vine,Yellow Jessamine,15,0,,,,Gelsemiaceae,,
WS1,2020,N,E,3,28,Native,Vine,Blackberry,42,0,,,,Rosaceae,,
WS1,2020,N,E,3,29,Native,Vine,Poison Ivy,15,0,,,,Anacardiaceae,,
WS1,2020,N,E,3,29,Native,Vine,Muscadine,14,0,,,,Vitaceae,,
WS1,2020,N,E,3,30,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,E,3,31,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,E,3,32,Native,Forb,Partridge Pea,30,0,,,,Fabaceae,,
WS1,2020,N,E,3,33,Native,Vine,Trumpet Creeper,25,0,,,,Bignoniaceae,,
WS1,2020,N,E,3,34,na,Bare Ground,Litter,0,,,,,inanimate,,
WS1,2020,N,E,3,35,Native,Vine,Trumpet Creeper,22,0,,,,Bignoniaceae,,
WS1,2020,N,E,3,36,Native,Tree,Loblolly Pine,95,0,,,,Pinaceae,,
WS1,2020,N,E,3,37,Native,Tree,Loblolly Pine,105,0,,,,Pinaceae,,
WS1,2020,N,E,3,37,Invasive,Shrub,Chinese Privet,120,0,,,,Oleaceae,,
WS1,2020,N,E,3,38,Native,Grass,Spike Grass,55,0,,,,Poaceae,,
WS1,2020,N,E,3,39,Native,Tree,Cherry Bark Oak,100,0,,,,Fagaceae,,
WS1,2020,N,E,3,40,Native,Grass,Spike Grass,95,0,,,,Poaceae,,
WS1,2020,N,E,3,41,Native,Vine,Muscadine,45,0,,,,Vitaceae,,
WS1,2020,N,E,3,41,Native,Grass,Spike Grass,20,0,,,,Poaceae,,
WS1,2020,N,E,3,42,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
WS1,2020,N,E,3,43,Native,Tree,Sweetgum,75,0,,,,Hammamelidaceae,,
WS1,2020,N,E,3,44,Native,Tree,Black Cherry,55,0,,,,Rosaceae,,
WS1,2020,N,E,3,44,Native,Forb,Narrow Leaf Sunflower,70,0,,,,Asteraceae,,
WS1,2020,N,E,3,45,Native,Vine,Yellow Jessamine,35,0,,,,Gelsemiaceae,,
WS1,2020,N,E,3,45,Native,Vine,Trumpet Creeper,15,0,,,,Bignoniaceae,,
WS1,2020,N,E,3,46,Native,Vine,Blackberry,15,,,,,Rosaceae,,
WS1,2020,N,E,3,47,Native,Vine,Blackberry,95,,,,,Rosaceae,,
WS1,2020,N,E,3,47,Native,Vine,Muscadine,5,,,,,Vitaceae,,
WS1,2020,N,E,3,48,Native,Tree,Persimmon,100,,,,,Ebenaceae,,
WS1,2020,N,E,3,48,Native,Vine,Muscadine,35,,,,,Vitaceae,,
WS1,2020,N,E,3,49,Native,Vine,Trumpet Creeper,55,,,,,Bignoniaceae,,
WS1,2020,N,E,3,50,Native,Vine,Trumpet Creeper,35,,,,,Bignoniaceae,,
WS1,2020,N,E,3,50,Native,Vine,Blackberry,100,,,,,Rosaceae,,
WS2,2020,Y,S,2,1,na,Bare Ground,Bare Ground,0,,,,,inanimate,,
WS2,2020,Y,S,2,2,Native,Vine,Trumpet Creeper,25,0,,,,Bignoniaceae,,
WS2,2020,Y,S,2,3,Native,Vine,Trumpet Creeper,41,1,70,7,10,Bignoniaceae,,
WS2,2020,Y,S,2,4,Native,Forb,Canada Golden Rod,87,0,,,,Asteraceae,,
WS2,2020,Y,S,2,4,Native,Forb,Bushy Aster,52,0,,,,Asteraceae,,
WS2,2020,Y,S,2,5,Native,Forb,Spanish Needles,70,0,,,,Asteraceae,,
WS2,2020,Y,S,2,5,Native,Vine,Trumpet Creeper,15,0,,,,Bignoniaceae,,
WS2,2020,Y,S,2,6,na,Bare Ground,Litter,0,,,,,inanimate,,
