Plot,Time,Treatment,Direction,Meter,Invasive,Veg Type,Species,Height,Browsed,NOTES
GW15,5,F,212,15,na,na,bare ground,-,,
GW15,5,F,212,16,na,na,bare ground,-,,
GW15,5,F,212,17,na,na,bare ground,-,,
GW15,5,F,212,18,na,na,bare ground,-,,
GW15,5,F,212,19,na,na,bare ground,-,,
GW15,5,F,212,20,na,na,bare ground,-,,
GW15,5,F,212,21,na,na,coarse woody debris,-,,
GW15,5,F,212,22,na,na,bare ground,-,,
GW15,5,F,212,23,na,na,bare ground,-,,
GW15,5,F,212,24,na,na,bare ground,-,,
GW15,5,F,212,25,na,na,bare ground,-,,
GW15,5,F,212,26,na,na,bare ground,-,,
GW15,5,F,212,27,na,na,bare ground,-,,
GW15,5,F,212,28,Native,forb,aster,10,,
GW15,5,F,212,29,na,na,coarse woody debris,-,,
GW15,5,F,212,30,na,na,bare ground,-,,
GW15,5,F,212,31,na,na,bare ground,-,,
GW15,5,F,212,32,na,na,bare ground,-,,
GW15,5,F,212,33,na,na,bare ground,-,,
GW15,5,F,212,34,na,na,bare ground,-,,
GW15,5,F,212,35,na,na,bare ground,-,,
GW15,5,F,212,36,na,na,bare ground,-,,
GW15,5,F,212,37,na,na,bare ground,-,,
GW15,5,F,212,38,na,na,bare ground,-,,
GW15,5,F,212,39,na,na,bare ground,-,,
GW15,5,F,212,40,na,na,bare ground,-,,
GW15,5,F,212,41,na,na,bare ground,-,,
GW15,5,F,212,42,na,na,bare ground,-,,
GW15,5,F,212,43,na,na,bare ground,-,,
GW15,5,F,212,44,na,na,bare ground,-,,
GW15,5,F,212,45,na,na,bare ground,-,,
GW15,5,F,212,46,na,na,bare ground,-,,
GW15,5,F,212,47,na,na,coarse woody debris,-,,
GW15,5,F,212,48,na,na,bare ground,-,,
GW15,5,F,212,49,na,na,bare ground,-,,
GW15,5,F,212,50,na,na,bare ground,-,,
GW15,5,F,120,1,na,na,bare ground,-,,
GW15,5,F,120,2,Native,Grass,white grass,10,,
GW15,5,F,120,3,Native,Vine,trumpet creeper,10,,
GW15,5,F,120,3,Native,Grass,river oats,20,,
GW15,5,F,120,4,Native,Grass,river oats,40,,
GW15,5,F,120,5,Native,Grass,river oats,40,,
GW15,5,F,120,6,na,na,bare ground,-,,
GW15,5,F,120,7,na,na,bare ground,-,,
GW15,5,F,120,8,Native,Grass,white grass,30,,
GW15,5,F,120,9,na,na,bare ground,-,,
GW15,5,F,120,10,na,na,bare ground,-,,
GW15,5,F,120,11,na,na,bare ground,-,,
GW15,5,F,120,12,na,na,Water,-,,
GW15,5,F,120,13,na,na,bare ground,-,,
GW15,5,F,120,14,Native,moss,moss,1,,
GW15,5,F,120,15,Native,forb,goldenrod,20,,
GW15,5,F,120,16,Native,Vine,muscadine,20,,
GW15,5,F,120,16,Native,Grass,river oats,20,,
GW15,5,F,120,17,Invasive,Vine,japanese honeysuckle,5,,
GW15,5,F,120,18,Native,Grass,rush,10,,
GW15,5,F,120,19,na,na,coarse woody debris,-,,
GW15,5,F,120,20,na,na,coarse woody debris,-,,
GW15,5,F,120,21,Native,Grass,river oats,20,,
GW15,5,F,120,22,Native,Grass,river oats,30,,
GW15,5,F,120,23,Native,Grass,river oats,50,,
GW15,5,F,120,24,Native,Grass,rush,30,,
GW15,5,F,120,25,Native,Grass,sedge,10,,
GW15,5,F,120,26,Native,Grass,sedge,10,,
GW15,5,F,120,27,Native,Grass,river oats,50,,
GW15,5,F,120,27,Native,forb,violet,10,,
GW15,5,F,120,28,Native,Vine,trumpet creeper,40,,
GW15,5,F,120,29,Native,Grass,river oats,10,,
GW15,5,F,120,30,Native,Grass,sedge,10,,
GW15,5,F,120,31,na,na,coarse woody debris,-,,
GW15,5,F,120,32,na,na,bare ground,-,,
GW15,5,F,120,33,na,na,bare ground,-,,
GW15,5,F,120,34,na,na,bare ground,-,,
GW15,5,F,120,35,na,na,bare ground,-,,
GW15,5,F,120,36,na,na,coarse woody debris,-,,
GW15,5,F,120,37,Native,forb,smartweed,10,,
GW15,5,F,120,38,na,na,bare ground,-,,
GW15,5,F,120,39,na,na,bare ground,-,,
GW15,5,F,120,40,na,na,bare ground,-,,
GW15,5,F,120,41,na,na,bare ground,-,,
GW15,5,F,120,42,na,na,bare ground,-,,
GW15,5,F,120,43,na,na,bare ground,-,,
GW15,5,F,120,44,na,na,bare ground,-,,
GW15,5,F,120,45,na,na,bare ground,-,,
GW15,5,F,120,46,na,na,bare ground,-,,
GW15,5,F,120,47,na,na,bare ground,-,,
GW15,5,F,120,48,na,na,bare ground,-,,
GW15,5,F,120,49,na,na,bare ground,-,,
GW15,5,F,120,50,na,na,bare ground,-,,
GW3,5,F,30,1,na,na,bare ground,-,,
GW3,5,F,30,2,na,na,bare ground,-,,
GW3,5,F,30,3,na,na,bare ground,-,,
GW3,5,F,30,4,na,na,bare ground,-,,
GW3,5,F,30,5,Native,Grass,grass 2,50,,
GW3,5,F,30,6,Native,Grass,grass 2,40,,
GW3,5,F,30,7,na,na,bare ground,-,,
GW3,5,F,30,8,na,na,bare ground,-,,
GW3,5,F,30,9,na,na,litter,-,,
GW3,5,F,30,10,na,na,litter,-,,
GW3,5,F,30,11,na,na,litter,-,,
GW3,5,F,30,12,na,na,litter,-,,
GW3,5,F,30,13,na,na,litter,-,,
GW3,5,F,30,14,na,na,litter,-,,
GW3,5,F,30,15,na,na,litter,-,,
GW3,5,F,30,16,na,na,litter,-,,
GW3,5,F,30,17,Native,Vine,smilax,50,,
GW3,5,F,30,18,na,na,litter,-,,
GW3,5,F,30,19,Native,Vine,smilax,150,,
GW3,5,F,30,20,na,na,coarse woody debris,-,,
GW3,5,F,30,21,na,na,coarse woody debris,-,,
GW3,5,F,30,22,na,na,litter,-,,
GW3,5,F,30,23,na,na,litter,-,,
GW3,5,F,30,24,na,na,litter,-,,
GW3,5,F,30,25,na,na,coarse woody debris,-,,
GW3,5,F,30,26,na,na,bare ground,-,,
GW3,5,F,30,27,na,na,litter,-,,
GW3,5,F,30,28,na,na,litter,-,,
GW3,5,F,30,29,na,na,litter,-,,
GW3,5,F,30,30,na,na,litter,-,,
GW3,5,F,30,31,na,na,litter,-,,
GW3,5,F,30,32,na,na,litter,-,,
GW3,5,F,30,33,na,na,bare ground,-,,
GW3,5,F,30,34,na,na,bare ground,-,,
GW3,5,F,30,35,na,na,bare ground,-,,
GW3,5,F,30,36,na,na,bare ground,-,,
GW3,5,F,30,37,na,na,bare ground,-,,
GW3,5,F,30,38,na,na,bare ground,-,,
GW3,5,F,30,39,na,na,bare ground,-,,
GW3,5,F,30,40,na,na,bare ground,-,,
GW3,5,F,30,41,na,na,litter,-,,
GW3,5,F,30,42,na,na,litter,-,,
GW3,5,F,30,43,na,na,litter,-,,
GW3,5,F,30,44,na,na,litter,-,,
GW3,5,F,30,45,na,na,litter,-,,
GW3,5,F,30,46,na,na,litter,-,,
GW3,5,F,30,47,na,na,litter,-,,
GW3,5,F,30,48,Native,Vine,smilax,30,,
GW3,5,F,30,49,na,na,litter,-,,
GW3,5,F,30,50,na,na,litter,-,,
GW3,5,F,120,1,na,na,bare ground,-,,
GW3,5,F,120,2,na,na,bare ground,-,,
GW3,5,F,120,3,na,na,bare ground,-,,
GW3,5,F,120,4,na,na,bare ground,-,,
GW3,5,F,120,5,na,na,bare ground,-,,
GW3,5,F,120,6,na,na,bare ground,-,,
GW3,5,F,120,7,na,na,litter,-,,
GW3,5,F,120,8,na,na,litter,-,,
GW3,5,F,120,9,na,na,litter,-,,
GW3,5,F,120,10,na,na,litter,-,,
GW3,5,F,120,11,na,na,coarse woody debris,-,,
GW3,5,F,120,12,na,na,litter,-,,
GW3,5,F,120,13,na,na,coarse woody debris,-,,
GW3,5,F,120,14,na,na,litter,-,,
GW3,5,F,120,15,na,na,litter,-,,
GW3,5,F,120,16,na,na,litter,-,,
GW3,5,F,120,17,Native,Tree,muscle wood,150,,
GW3,5,F,120,18,Native,Grass,sedge,20,,
GW3,5,F,120,19,na,na,coarse woody debris,-,,
GW3,5,F,120,20,na,na,litter,-,,
GW3,5,F,120,21,Native,Grass,sedge,20,,
GW3,5,F,120,22,Native,Grass,sedge,20,,
GW3,5,F,120,23,na,na,litter,-,,
GW3,5,F,120,24,na,na,litter,-,,
GW3,5,F,120,25,na,na,bare ground,-,,
GW3,5,F,120,26,na,na,litter,-,,
GW3,5,F,120,27,Native,Vine,smilax,5,,
GW3,5,F,120,28,na,na,bare ground,-,,
GW3,5,F,120,29,na,na,bare ground,-,,
GW3,5,F,120,30,na,na,bare ground,-,,
GW3,5,F,120,31,Native,forb,smartweed,20,,
GW3,5,F,120,32,na,na,litter,-,,
GW3,5,F,120,33,na,na,litter,-,,
GW3,5,F,120,34,na,na,bare ground,-,,
GW3,5,F,120,35,na,na,litter,-,,
GW3,5,F,120,36,Native,Grass,sedge,10,,
GW3,5,F,120,37,Native,Grass,sedge,30,,
GW3,5,F,120,38,Native,Vine,smilax,20,,
GW3,5,F,120,39,Native,forb,smartweed,10,,
GW3,5,F,120,40,Native,forb,smartweed,15,,
GW3,5,F,120,41,Native,Vine,buckwheat vine,10,,
GW3,5,F,120,42,Native,Grass,sedge,20,,
GW3,5,F,120,43,na,na,litter,-,,
GW3,5,F,120,44,na,na,litter,-,,
GW3,5,F,120,45,na,na,litter,-,,
GW3,5,F,120,46,Native,forb,smartweed,20,,
GW3,5,F,120,47,Native,Shrub,palmetto,70,,
GW3,5,F,120,48,Native,Shrub,palmetto,100,,
GW3,5,F,120,49,na,na,litter,-,,
GW3,5,F,120,50,na,na,coarse woody debris,-,,
GW3,5,F,90,1,na,na,bare ground,-,,
GW3,5,F,90,2,na,na,bare ground,-,,
GW3,5,F,90,3,na,na,bare ground,-,,
GW3,5,F,90,4,na,na,bare ground,-,,
GW3,5,F,90,5,na,na,bare ground,-,,
GW3,5,F,90,6,na,na,bare ground,-,,
GW3,5,F,90,7,na,na,bare ground,-,,
GW3,5,F,90,8,na,na,bare ground,-,,
GW3,5,F,90,9,na,na,bare ground,-,,
GW3,5,F,90,10,na,na,bare ground,-,,
GW3,5,F,90,11,na,na,litter,-,,
GW3,5,F,90,12,na,na,litter,-,,
GW3,5,F,90,13,na,na,bare ground,-,,
GW3,5,F,90,14,na,na,bare ground,-,,
GW3,5,F,90,15,na,na,bare ground,-,,
GW3,5,F,90,16,Native,Vine,buckwheat vine,10,,
GW3,5,F,90,17,na,na,litter,-,,
GW3,5,F,90,18,na,na,bare ground,-,,
GW3,5,F,90,19,Native,forb,lizard's tail,30,,
GW3,5,F,90,20,Native,forb,lizard's tail,20,,
GW3,5,F,90,21,Native,forb,lizard's tail,50,,
GW3,5,F,90,22,Native,forb,lizard's tail,60,,
GW3,5,F,90,23,Native,forb,lizard's tail,40,,
GW3,5,F,90,24,Native,forb,lizard's tail,50,,
GW3,5,F,90,25,Native,Vine,buckwheat vine,40,,
GW3,5,F,90,26,Native,Grass,river oats,10,,
GW3,5,F,90,26,Native,Vine,buckwheat vine,50,,
GW3,5,F,90,27,Native,forb,lizard's tail,40,,
GW3,5,F,90,28,Native,forb,virginia dayflower,50,,
GW3,5,F,90,29,Native,forb,smartweed,20,,
GW3,5,F,90,30,na,na,litter,-,,
GW3,5,F,90,31,na,na,litter,-,,
GW3,5,F,90,32,Native,forb,virginia dayflower,30,,
GW3,5,F,90,32,Native,Vine,buckwheat vine,10,,
GW3,5,F,90,33,Native,Vine,yellow jessamine,20,,
GW3,5,F,90,34,Native,forb,virginia dayflower,60,,
GW3,5,F,90,35,Native,Grass,white grass,40,,
GW3,5,F,90,35,Native,forb,virginia dayflower,30,,
GW3,5,F,90,36,Native,forb,smartweed,20,,
GW3,5,F,90,37,Native,Vine,trumpet creeper,30,,
GW3,5,F,90,38,Native,Vine,smilax,80,X,
GW3,5,F,90,39,na,na,coarse woody debris,-,,
GW3,5,F,90,40,na,na,litter,-,,
GW3,5,F,90,41,na,na,litter,-,,
GW3,5,F,90,42,na,na,litter,-,,
GW3,5,F,90,43,na,na,litter,-,,
GW3,5,F,90,44,na,na,litter,-,,
GW3,5,F,90,45,na,na,litter,-,,
GW3,5,F,90,46,na,na,litter,-,,
GW3,5,F,90,47,Native,forb,lizard's tail,20,,
GW3,5,F,90,48,na,na,litter,-,,
GW3,5,F,90,49,na,na,litter,-,,
GW3,5,F,90,50,na,na,litter,-,,
GW3,5,F,60,1,na,na,bare ground,-,,
GW3,5,F,60,2,na,na,bare ground,-,,
GW3,5,F,60,3,Native,Grass,white grass,20,,
GW3,5,F,60,4,na,na,bare ground,-,,
GW3,5,F,60,5,Native,Grass,sedge,20,,
GW3,5,F,60,6,na,na,bare ground,-,,
GW3,5,F,60,7,na,na,bare ground,-,,
GW3,5,F,60,8,na,na,bare ground,-,,
GW3,5,F,60,9,na,na,bare ground,-,,
GW3,5,F,60,10,na,na,bare ground,-,,
GW3,5,F,60,11,na,na,bare ground,-,,
GW3,5,F,60,12,na,na,bare ground,-,,
GW3,5,F,60,13,na,na,bare ground,-,,
GW3,5,F,60,14,na,na,bare ground,-,,
GW3,5,F,60,15,na,na,bare ground,-,,
GW3,5,F,60,16,na,na,bare ground,-,,
GW3,5,F,60,17,na,na,litter,-,,
GW3,5,F,60,18,na,na,litter,-,,
GW3,5,F,60,19,na,na,bare ground,-,,
GW3,5,F,60,20,na,na,litter,-,,
GW3,5,F,60,21,na,na,litter,-,,
GW3,5,F,60,22,na,na,litter,-,,
GW3,5,F,60,23,na,na,coarse woody debris,-,,
GW3,5,F,60,24,na,na,litter,-,,
GW3,5,F,60,25,na,na,litter,-,,
GW3,5,F,60,26,na,na,litter,-,,
GW3,5,F,60,27,na,na,litter,-,,
GW3,5,F,60,28,na,na,litter,-,,
GW3,5,F,60,29,na,na,litter,-,,
GW3,5,F,60,30,na,na,bare ground,-,,
GW3,5,F,60,31,na,na,bare ground,-,,
GW3,5,F,60,32,na,na,bare ground,-,,
GW3,5,F,60,33,na,na,bare ground,-,,
GW3,5,F,60,34,na,na,litter,-,,
GW3,5,F,60,35,na,na,litter,-,,
GW3,5,F,60,36,na,na,bare ground,-,,
GW3,5,F,60,37,na,na,coarse woody debris,-,,
GW3,5,F,60,38,Native,Tree/Shrub,possumhaw,60,,
GW3,5,F,60,39,na,na,coarse woody debris,-,,
GW3,5,F,60,40,na,na,litter,-,,
GW3,5,F,60,41,na,na,litter,-,,
GW3,5,F,60,42,na,na,litter,-,,
GW3,5,F,60,43,na,na,bare ground,-,,
GW3,5,F,60,44,na,na,coarse woody debris,-,,
GW3,5,F,60,45,na,na,litter,-,,
GW3,5,F,60,46,na,na,coarse woody debris,-,,
GW3,5,F,60,47,na,na,litter,-,,
GW3,5,F,60,48,na,na,litter,-,,
GW3,5,F,60,49,Native,Vine,poison ivy,10,,
GW3,5,F,60,50,Native,Vine,poison ivy,10,,
GW3,5,NF,90,1,na,na,litter,-,,
GW3,5,NF,90,2,Native,Grass,white grass,10,,
GW3,5,NF,90,3,na,na,litter,-,,
GW3,5,NF,90,4,na,na,litter,-,,
GW3,5,NF,90,5,na,na,coarse woody debris,-,,
GW3,5,NF,90,6,na,na,litter,-,,
GW3,5,NF,90,7,na,na,litter,-,,
GW3,5,NF,90,8,na,na,litter,-,,
GW3,5,NF,90,9,na,na,litter,-,,
GW3,5,NF,90,10,Native,Shrub,palmetto,65,,
GW3,5,NF,90,11,Native,Shrub,palmetto,110,,
GW3,5,NF,90,11,Native,Tree/Shrub,possumhaw,120,,
GW3,5,NF,90,12,na,na,litter,-,,
GW3,5,NF,90,13,Native,Shrub,palmetto,60,,
GW3,5,NF,90,14,na,na,coarse woody debris,-,,
GW3,5,NF,90,15,na,na,litter,-,,
GW3,5,NF,90,16,na,na,litter,-,,
GW3,5,NF,90,17,na,na,litter,-,,
GW3,5,NF,90,18,Native,forb,looseflower water-willow,10,,
GW3,5,NF,90,19,na,na,coarse woody debris,-,,
GW3,5,NF,90,20,na,na,litter,-,,
GW3,5,NF,90,21,na,na,litter,-,,
GW3,5,NF,90,22,na,na,coarse woody debris,-,,
GW3,5,NF,90,23,Native,Grass,sedge,25,,
GW3,5,NF,90,24,na,na,coarse woody debris,-,,
GW3,5,NF,90,25,Native,Grass,dichanthelium,10,,
GW3,5,NF,90,26,na,na,coarse woody debris,-,,
GW3,5,NF,90,27,Native,Vine,smilax,140,,
GW3,5,NF,90,28,na,na,litter,-,,
GW3,5,NF,90,29,na,na,coarse woody debris,-,,
GW3,5,NF,90,30,na,na,litter,-,,
GW3,5,NF,90,31,na,na,litter,-,,
GW3,5,NF,90,32,na,na,litter,-,,
GW3,5,NF,90,33,na,na,coarse woody debris,-,,
GW3,5,NF,90,34,Native,Vine,smilax,35,X,
GW3,5,NF,90,35,na,na,coarse woody debris,-,,
GW3,5,NF,90,36,na,na,coarse woody debris,-,,
GW3,5,NF,90,37,na,na,coarse woody debris,-,,
GW3,5,NF,90,38,Native,Grass,sedge,10,,
GW3,5,NF,90,39,na,na,bare ground,-,,
GW3,5,NF,90,40,na,na,coarse woody debris,-,,
GW3,5,NF,90,41,Native,Vine,smilax,150,,
GW3,5,NF,90,42,na,na,coarse woody debris,-,,
GW3,5,NF,90,43,na,na,coarse woody debris,-,,
GW3,5,NF,90,44,na,na,bare ground,-,,
GW3,5,NF,90,45,na,na,litter,-,,
GW3,5,NF,90,46,Native,Tree,muscle wood,150,,
GW3,5,NF,90,47,Native,Vine,smilax,3,,
GW3,5,NF,90,48,na,na,litter,-,,
GW3,5,NF,90,49,na,na,litter,-,,
GW3,5,NF,90,50,Native,Grass,sedge,20,,
GW3,5,NF,60,1,Native,Grass,white grass,10,,
GW3,5,NF,60,2,Native,Grass,dichanthelium,10,,
GW3,5,NF,60,3,na,na,bare ground,-,,
GW3,5,NF,60,4,na,na,litter,-,,
GW3,5,NF,60,5,na,na,litter,-,,
GW3,5,NF,60,6,na,na,litter,-,,
GW3,5,NF,60,7,na,na,litter,-,,
GW3,5,NF,60,8,na,na,litter,-,,
GW3,5,NF,60,9,na,na,litter,-,,
GW3,5,NF,60,10,na,na,litter,-,,
GW3,5,NF,60,11,Native,Shrub,palmetto,140,,
GW3,5,NF,60,12,Native,Shrub,palmetto,150,,
GW3,5,NF,60,13,Native,Shrub,palmetto,60,,
GW3,5,NF,60,14,Native,Tree,winged elm ,70,,
GW3,5,NF,60,15,na,na,bare ground,-,,
GW3,5,NF,60,16,na,na,litter,-,,
GW3,5,NF,60,17,na,na,litter,-,,
GW3,5,NF,60,18,na,na,litter,-,,
GW3,5,NF,60,19,na,na,litter,-,,
GW3,5,NF,60,20,na,na,litter,-,,
GW3,5,NF,60,21,na,na,bare ground,-,,
GW3,5,NF,60,22,Native,Vine,smilax,65,,
GW3,5,NF,60,23,Native,Vine,smilax,10,,
GW3,5,NF,60,24,Native,Vine,smilax,70,,
GW3,5,NF,60,25,na,na,litter,-,,
GW3,5,NF,60,26,na,na,bare ground,-,,
GW3,5,NF,60,27,na,na,litter,-,,
GW3,5,NF,60,28,na,na,litter,-,,
GW3,5,NF,60,29,Native,Vine,smilax,40,,
GW3,5,NF,60,30,Native,Vine,smilax,30,,
GW3,5,NF,60,31,na,na,litter,-,,
GW3,5,NF,60,32,na,na,litter,-,,
GW3,5,NF,60,33,na,na,litter,-,,
GW3,5,NF,60,34,na,na,litter,-,,
GW3,5,NF,60,35,Native,Vine,smilax,65,X,
GW3,5,NF,60,36,na,na,litter,-,,
GW3,5,NF,60,37,na,na,bare ground,-,,
GW3,5,NF,60,38,na,na,litter,-,,
GW3,5,NF,60,39,na,na,litter,-,,
GW3,5,NF,60,40,na,na,litter,-,,
GW3,5,NF,60,41,Native,Vine,smilax,35,,
GW3,5,NF,60,42,na,na,litter,-,,
GW3,5,NF,60,43,na,na,litter,-,,
GW3,5,NF,60,44,na,na,litter,-,,
GW3,5,NF,60,45,Native,Vine,smilax,140,,
GW3,5,NF,60,46,Native,Vine,smilax,140,,
GW3,5,NF,60,47,na,na,litter,-,,
GW3,5,NF,60,48,na,na,litter,-,,
GW3,5,NF,60,49,na,na,litter,-,,
GW3,5,NF,60,50,Native,Vine,virginia creeper,5,,
GW3,5,NF,120,1,na,na,litter,-,,
GW3,5,NF,120,2,na,na,litter,-,,
GW3,5,NF,120,3,na,na,litter,-,,
GW3,5,NF,120,4,na,na,litter,-,,
GW3,5,NF,120,5,Native,Grass,white grass,10,,
GW3,5,NF,120,6,na,na,litter,-,,
GW3,5,NF,120,7,Native,Vine,trumpet creeper,40,X,
GW3,5,NF,120,8,na,na,litter,-,,
GW3,5,NF,120,9,na,na,litter,-,,
GW3,5,NF,120,10,Native,Vine,trumpet creeper,40,,
GW3,5,NF,120,11,na,na,litter,-,,
GW3,5,NF,120,12,na,na,litter,-,,
GW3,5,NF,120,13,Native,Grass,river oats,40,,
GW3,5,NF,120,14,na,na,litter,-,,
GW3,5,NF,120,15,Native,forb,smartweed,10,,
GW3,5,NF,120,16,na,na,bare ground,-,,
GW3,5,NF,120,17,na,na,litter,-,,
GW3,5,NF,120,18,na,na,litter,-,,
GW3,5,NF,120,19,Native,forb,looseflower water-willow,20,,
GW3,5,NF,120,20,na,na,litter,-,,
GW3,5,NF,120,21,na,na,coarse woody debris,-,,
GW3,5,NF,120,22,na,na,coarse woody debris,-,,
GW3,5,NF,120,23,na,na,litter,-,,
GW3,5,NF,120,24,na,na,coarse woody debris,-,,
GW3,5,NF,120,25,na,na,litter,-,,
GW3,5,NF,120,26,na,na,litter,-,,
GW3,5,NF,120,27,na,na,litter,-,,
GW3,5,NF,120,28,na,na,litter,-,,
GW3,5,NF,120,29,na,na,litter,-,,
GW3,5,NF,120,30,na,na,bare ground,-,,
GW3,5,NF,120,31,na,na,bare ground,-,,
GW3,5,NF,120,32,na,na,litter,-,,
GW3,5,NF,120,33,na,na,litter,-,,
GW3,5,NF,120,34,na,na,litter,-,,
GW3,5,NF,120,35,Native,Tree/Shrub,american elm,60,,
GW3,5,NF,120,36,na,na,litter,-,,
GW3,5,NF,120,37,Native,Grass,river oats,50,,
GW3,5,NF,120,38,Native,Vine,smilax,30,,
GW3,5,NF,120,38,Native,Grass,river oats,50,,
GW3,5,NF,120,39,Native,Vine,smilax,40,,
GW3,5,NF,120,40,na,na,litter,-,,
GW3,5,NF,120,41,Native,Vine,smilax,30,,
GW3,5,NF,120,42,na,na,coarse woody debris,-,,
GW3,5,NF,120,43,na,na,litter,-,,
GW3,5,NF,120,44,na,na,litter,-,,
GW3,5,NF,120,45,na,na,bare ground,-,,
GW3,5,NF,120,46,na,na,bare ground,-,,
GW3,5,NF,120,47,na,na,bare ground,-,,
GW3,5,NF,120,48,na,na,bare ground,-,,
GW3,5,NF,120,49,Native,Grass,switchcane,40,,
GW3,5,NF,120,50,Native,Vine,poison ivy,20,,
GW3,5,NF,150,1,na,na,bare ground,-,,
GW3,5,NF,150,2,na,na,bare ground,-,,
GW3,5,NF,150,3,na,na,bare ground,-,,
GW3,5,NF,150,4,na,na,litter,-,,
GW3,5,NF,150,5,na,na,litter,-,,
GW3,5,NF,150,6,Native,forb,northern bugleweed,5,,
GW3,5,NF,150,7,na,na,litter,-,,
GW3,5,NF,150,8,na,na,bare ground,-,,
GW3,5,NF,150,9,na,na,bare ground,-,,
GW3,5,NF,150,10,na,na,bare ground,-,,
GW3,5,NF,150,11,na,na,bare ground,-,,
GW3,5,NF,150,12,na,na,bare ground,-,,
GW3,5,NF,150,13,na,na,bare ground,-,,
GW3,5,NF,150,14,na,na,bare ground,-,,
GW3,5,NF,150,15,na,na,bare ground,-,,
GW3,5,NF,150,16,na,na,bare ground,-,,
GW3,5,NF,150,17,na,na,bare ground,-,,
GW3,5,NF,150,18,na,na,bare ground,-,,
GW3,5,NF,150,19,na,na,bare ground,-,,
GW3,5,NF,150,20,na,na,litter,-,,
GW3,5,NF,150,21,na,na,bare ground,-,,
GW3,5,NF,150,22,Native,forb,lizard's tail,20,,
GW3,5,NF,150,23,na,na,bare ground,-,,
GW3,5,NF,150,24,na,na,bare ground,-,,
GW3,5,NF,150,25,na,na,bare ground,-,,
GW3,5,NF,150,26,na,na,bare ground,-,,
GW3,5,NF,150,27,na,na,bare ground,-,,
GW3,5,NF,150,28,Native,forb,lizard's tail,5,,
GW3,5,NF,150,29,na,na,litter,-,,
GW3,5,NF,150,30,na,na,litter,-,,
GW3,5,NF,150,31,Native,Grass,sedge,20,,
GW3,5,NF,150,32,na,na,litter,-,,
GW3,5,NF,150,33,Native,Vine,smilax,40,,
GW3,5,NF,150,34,Native,Vine,smilax,50,,
GW3,5,NF,150,35,Native,Tree/Shrub,possumhaw,150,,
GW3,5,NF,150,36,na,na,litter,-,,
GW3,5,NF,150,37,Native,Vine,smilax,50,,
GW3,5,NF,150,38,na,na,litter,-,,
GW3,5,NF,150,39,na,na,litter,-,,
GW3,5,NF,150,40,Native,Vine,smilax,30,,
GW3,5,NF,150,41,Native,Vine,poison ivy,20,,
GW3,5,NF,150,42,Native,Tree,water oak,150,,
GW3,5,NF,150,43,na,na,litter,-,,
GW3,5,NF,150,44,Native,Tree,muscle wood,100,,
GW3,5,NF,150,44,Native,Vine,trumpet creeper,20,,
GW3,5,NF,150,45,Native,Vine,poison ivy,10,,
GW3,5,NF,150,46,na,na,litter,-,,
GW3,5,NF,150,47,na,na,coarse woody debris,-,,
GW3,5,NF,150,48,Invasive,Vine,japanese honeysuckle,100,,
GW3,5,NF,150,49,na,na,coarse woody debris,-,,
GW3,5,NF,150,50,na,na,litter,-,,
GW6,5,NF,240,1,Native,Grass,sedge,15,,
GW6,5,NF,240,2,Native,Vine,yellow jessamine,20,,
GW6,5,NF,240,2,Native,Vine,trumpet creeper,20,,
GW6,5,NF,240,3,Native,Grass,rush,20,,
GW6,5,NF,240,4,Native,Vine,buckwheat vine,25,,
GW6,5,NF,240,5,Native,Grass,sedge,20,,
GW6,5,NF,240,6,Native,Grass,river oats,60,,
GW6,5,NF,240,7,Native,Grass,river oats,60,,
GW6,5,NF,240,7,Native,Tree,winged elm ,100,,
GW6,5,NF,240,8,Native,Tree,water oak,150,,
GW6,5,NF,240,9,na,na,bare ground,-,,
GW6,5,NF,240,10,na,na,bare ground,-,,
GW6,5,NF,240,11,na,na,bare ground,-,,
GW6,5,NF,240,12,na,na,bare ground,-,,
GW6,5,NF,240,13,na,na,bare ground,-,,
GW6,5,NF,240,14,na,na,bare ground,-,,
GW6,5,NF,240,15,na,na,bare ground,-,,
GW6,5,NF,240,16,na,na,coarse woody debris,-,,
GW6,5,NF,240,17,na,na,bare ground,-,,
GW6,5,NF,240,18,na,na,bare ground,-,,
GW6,5,NF,240,19,na,na,bare ground,-,,
GW6,5,NF,240,20,na,na,bare ground,-,,
GW6,5,NF,240,21,Native,Vine,poison ivy,5,,
GW6,5,NF,240,22,na,na,bare ground,-,,
GW6,5,NF,240,23,Native,Vine,poison ivy,20,,
GW6,5,NF,240,24,na,na,bare ground,-,,
GW6,5,NF,240,25,Native,Vine,poison ivy,5,,
GW6,5,NF,240,26,na,na,bare ground,-,,
GW6,5,NF,240,27,na,na,bare ground,-,,
GW6,5,NF,240,28,Native,Grass,white grass,10,,
GW6,5,NF,240,29,na,na,bare ground,-,,
GW6,5,NF,240,30,Native,Vine,poison ivy,10,,
GW6,5,NF,240,31,na,na,bare ground,-,,
GW6,5,NF,240,32,Native,Vine,poison ivy,22,,
GW6,5,NF,240,33,Native,forb,northern bugleweed,10,,
GW6,5,NF,240,34,na,na,bare ground,-,,
GW6,5,NF,240,35,na,na,bare ground,-,,
GW6,5,NF,240,36,na,na,bare ground,-,,
GW6,5,NF,240,37,Native,forb,northern bugleweed,10,,
GW6,5,NF,240,38,na,na,bare ground,-,,
GW6,5,NF,240,39,na,na,bare ground,-,,
